ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0000428,DNA-directed RNA polymerase complex,1/125,104/28585,0.3665702692241436,0.5300682589114263,0.48301585258228946,74469,1
GO:0000792,heterochromatin,1/125,104/28585,0.3665702692241436,0.5300682589114263,0.48301585258228946,50709,1
GO:0005902,microvillus,1/125,106/28585,0.3721182729424427,0.5300682589114263,0.48301585258228946,545902,1
GO:0030880,RNA polymerase complex,1/125,106/28585,0.3721182729424427,0.5300682589114263,0.48301585258228946,74469,1
GO:0034708,methyltransferase complex,1/125,107/28585,0.37487417082797936,0.5300682589114263,0.48301585258228946,319903,1
GO:0034702,ion channel complex,2/125,301/28585,0.37975039444400693,0.5300682589114263,0.48301585258228946,12290/19229,2
GO:0061695,"transferase complex, transferring phosphorus-containing groups",2/125,301/28585,0.37975039444400693,0.5300682589114263,0.48301585258228946,74469/73542,2
GO:0022626,cytosolic ribosome,1/125,111/28585,0.3857782812038518,0.5347685139446499,0.4872988815206549,11815,1
GO:0045335,phagocytic vesicle,1/125,115/28585,0.39649368571512833,0.5458577454023342,0.49740375857557556,18784,1
GO:0098791,Golgi apparatus subcompartment,2/125,317/28585,0.4044314874029271,0.5527820842313546,0.5037134467465603,15015/20528,2
GO:0030136,clathrin-coated vesicle,1/125,119/28585,0.4070236242101516,0.5527820842313546,0.5037134467465603,20528,1
GO:0140534,endoplasmic reticulum protein-containing complex,1/125,134/28585,0.44491281726538656,0.6001844044989443,0.546908019810507,15015,1
GO:0045211,postsynaptic membrane,2/125,348/28585,0.45087155101081555,0.6019315484595135,0.548500075579761,12290/13491,2
GO:0005814,centriole,1/125,137/28585,0.45219733242480864,0.6019315484595135,0.548500075579761,21973,1
GO:0005882,intermediate filament,1/125,139/28585,0.4570009103232152,0.6043235722037255,0.5506797672869769,107993,1
GO:0098687,chromosomal region,2/125,367/28585,0.4783197984403844,0.6283809116765835,0.5726016162960227,97122/21973,2
GO:1902911,protein kinase complex,1/125,152/28585,0.4872215540386511,0.6359190413101875,0.5794706110917656,73542,1
GO:1902495,transmembrane transporter complex,2/125,392/28585,0.5131472087205315,0.6642343700613373,0.6052724817526719,12290/19229,2
GO:0150034,distal axon,2/125,397/28585,0.5199294808311767,0.6642343700613373,0.6052724817526719,13491/19229,2
GO:0001669,acrosomal vesicle,1/125,168/28585,0.522134479948713,0.6642343700613373,0.6052724817526719,11434,1
GO:0097730,non-motile cilium,1/125,168/28585,0.522134479948713,0.6642343700613373,0.6052724817526719,59030,1
GO:0005925,focal adhesion,1/125,174/28585,0.5346098198278204,0.6701168556447904,0.610632798545135,19229,1
GO:0045111,intermediate filament cytoskeleton,1/125,177/28585,0.5407257851447672,0.6701168556447904,0.610632798545135,107993,1
GO:0072686,mitotic spindle,1/125,177/28585,0.5407257851447672,0.6701168556447904,0.610632798545135,73710,1
GO:0009898,cytoplasmic side of plasma membrane,1/125,178/28585,0.5427466692920816,0.6701168556447904,0.610632798545135,19229,1
GO:1990351,transporter complex,2/125,415/28585,0.5438249223961845,0.6701168556447904,0.610632798545135,12290/19229,2
GO:0030027,lamellipodium,1/125,180/28585,0.5467620115708738,0.6701168556447904,0.610632798545135,19229,1
GO:0036064,ciliary basal body,1/125,183/28585,0.5527195304524131,0.6733128825511214,0.6135451247127265,59030,1
GO:0030055,cell-substrate junction,1/125,188/28585,0.5624765822624398,0.6810710423780144,0.6206146183491726,19229,1
GO:0005741,mitochondrial outer membrane,1/125,190/28585,0.5663200175411,0.6811119208717645,0.6206518681942238,109900,1
GO:0034703,cation channel complex,1/125,194/28585,0.573906692652838,0.6811119208717645,0.6206518681942238,12290,1
GO:0005635,nuclear envelope,2/125,440/28585,0.5756343601489298,0.6811119208717645,0.6206518681942238,76933/232889,2
GO:0005765,lysosomal membrane,1/125,198/28585,0.5813616919129965,0.6811119208717645,0.6206518681942238,329502,1
GO:0098852,lytic vacuole membrane,1/125,198/28585,0.5813616919129965,0.6811119208717645,0.6206518681942238,329502,1
GO:0043679,axon terminus,1/125,202/28585,0.588687282601211,0.6811119208717645,0.6206518681942238,13491,1
GO:0030135,coated vesicle,1/125,205/28585,0.5940978932929138,0.6811119208717645,0.6206518681942238,20528,1
GO:0098562,cytoplasmic side of membrane,1/125,205/28585,0.5940978932929138,0.6811119208717645,0.6206518681942238,19229,1
GO:0005681,spliceosomal complex,1/125,206/28585,0.5958856932696013,0.6811119208717645,0.6206518681942238,12696,1
GO:0098862,cluster of actin-based cell projections,1/125,207/28585,0.5976656815828362,0.6811119208717645,0.6206518681942238,59030,1
GO:0030139,endocytic vesicle,1/125,213/28585,0.6081834524470464,0.6811119208717645,0.6206518681942238,18784,1
GO:0030426,growth cone,1/125,213/28585,0.6081834524470464,0.6811119208717645,0.6206518681942238,19229,1
GO:0031461,cullin-RING ubiquitin ligase complex,1/125,214/28585,0.609909699043836,0.6811119208717645,0.6206518681942238,74165,1
GO:0019867,outer membrane,1/125,216/28585,0.6133395904367631,0.6811119208717645,0.6206518681942238,109900,1
GO:0031968,organelle outer membrane,1/125,216/28585,0.6133395904367631,0.6811119208717645,0.6206518681942238,109900,1
GO:0030427,site of polarized growth,1/125,221/28585,0.6217839917881164,0.6866955074143484,0.6257398182251721,19229,1
GO:0044306,neuron projection terminus,1/125,224/28585,0.6267625501538794,0.6884113255788512,0.6273033288856773,13491,1
GO:0005840,ribosome,1/125,236/28585,0.6460349860459492,0.7057230010610641,0.6430783041876152,11815,1
GO:0005774,vacuolar membrane,1/125,248/28585,0.6643198246478252,0.7156466073221958,0.6521210247397855,329502,1
GO:0005802,trans-Golgi network,1/125,249/28585,0.665800574971396,0.7156466073221958,0.6521210247397855,20528,1
GO:0090575,RNA polymerase II transcription regulator complex,1/125,249/28585,0.665800574971396,0.7156466073221958,0.6521210247397855,74469,1
GO:0016323,basolateral plasma membrane,1/125,258/28585,0.6788390847348262,0.7257800852750004,0.661354987367636,117591,1
GO:0000228,nuclear chromosome,1/125,285/28585,0.7150027862749004,0.7603997885780687,0.6929016141009895,21973,1
GO:0009925,basal plasma membrane,1/125,292/28585,0.7236995396355683,0.7655979340355222,0.6976383373772238,117591,1
GO:0005759,mitochondrial matrix,1/125,303/28585,0.7368368970522711,0.7754147450654789,0.7065837425577027,227231,1
GO:0045178,basal part of cell,1/125,316/28585,0.7515659625698083,0.7867956170652681,0.7169543721883039,117591,1
GO:0000793,condensed chromosome,1/125,326/28585,0.7623368828720787,0.7939363391569316,0.7234612359953186,21973,1
GO:0000151,ubiquitin ligase complex,1/125,339/28585,0.7756492739103438,0.8036366188452532,0.7323004539359729,74165,1
GO:0005819,spindle,1/125,357/28585,0.7928688008174082,0.8172647639194822,0.744718873642262,73710,1
GO:0031252,cell leading edge,1/125,412/28585,0.8377684301612194,0.8591400737877811,0.7828770507414188,19229,1
GO:0005874,microtubule,1/125,441/28585,0.8574055046829898,0.8710394184845632,0.7937201299623671,73710,1
GO:0014069,postsynaptic density,1/125,442/28585,0.8580388301489728,0.8710394184845632,0.7937201299623671,19229,1
GO:0032279,asymmetric synapse,1/125,462/28585,0.8701352487793853,0.8788803266565651,0.8008650266469879,19229,1
GO:0099572,postsynaptic specialization,1/125,486/28585,0.883308037301791,0.8877245774882998,0.8089242025816401,19229,1
GO:0015629,actin cytoskeleton,1/125,500/28585,0.8903707242562787,0.8903707242562787,0.8113354596522256,60533,1
