ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0046475,glycerophospholipid catabolic process,5/124,34/28564,3.575931855893689e-7,3.9721186549701126e-4,3.535453509698423e-4,11812/211429/232889/329502/18784,5
GO:0046503,glycerolipid catabolic process,6/124,66/28564,4.3506228422454685e-7,3.9721186549701126e-4,3.535453509698423e-4,11812/227231/211429/232889/329502/18784,6
GO:0009395,phospholipid catabolic process,5/124,57/28564,4.968359698326713e-6,0.003024074936381526,0.0026916306576198054,11812/211429/232889/329502/18784,5
GO:0042552,myelination,7/124,180/28564,1.4213107480699102e-5,0.004453184024095629,0.003963634134549866,319903/53897/17136/230822/18205/18823/22239,7
GO:0007272,ensheathment of neurons,7/124,183/28564,1.581740942976832e-5,0.004453184024095629,0.003963634134549866,319903/53897/17136/230822/18205/18823/22239,7
GO:0008366,axon ensheathment,7/124,183/28564,1.581740942976832e-5,0.004453184024095629,0.003963634134549866,319903/53897/17136/230822/18205/18823/22239,7
GO:1901072,glucosamine-containing compound catabolic process,3/124,12/28564,1.707135168054184e-5,0.004453184024095629,0.003963634134549866,81600/12655/12659,3
GO:0044242,cellular lipid catabolic process,7/124,230/28564,6.786058490093326e-5,0.01492017593246243,0.013279962898323625,230379/11812/227231/211429/232889/329502/18784,7
GO:0046348,amino sugar catabolic process,3/124,19/28564,7.353865465069105e-5,0.01492017593246243,0.013279962898323625,81600/12655/12659,3
GO:0016042,lipid catabolic process,8/124,342/28564,1.284794059478076e-4,0.023460339526069667,0.020881284503517363,230379/11812/227231/320981/211429/232889/329502/18784,8
GO:0032288,myelin assembly,3/124,25/28564,1.7125985200219627e-4,0.028429135432364583,0.0253038479896068,17136/230822/22239,3
GO:1901071,glucosamine-containing compound metabolic process,3/124,27/28564,2.1642177579599427e-4,0.032932180216957124,0.029311861563948702,81600/12655/12659,3
GO:1903169,regulation of calcium ion transmembrane transport,6/124,201/28564,2.526761671382632e-4,0.033959000953967484,0.030225801275682133,23796/13491/118454/69563/18823/19229,6
GO:0035456,response to interferon-beta,4/124,71/28564,2.625350392081533e-4,0.033959000953967484,0.030225801275682133,69550/100702/60440/21822,4
GO:0022010,central nervous system myelination,3/124,30/28564,2.9755970167769975e-4,0.033959000953967484,0.030225801275682133,319903/17136/18823,3
GO:0032291,axon ensheathment in central nervous system,3/124,30/28564,2.9755970167769975e-4,0.033959000953967484,0.030225801275682133,319903/17136/18823,3
GO:0046434,organophosphate catabolic process,5/124,145/28564,4.362091615351503e-4,0.04310775531485281,0.03836880971126578,11812/211429/232889/329502/18784,5
GO:0034341,response to type II interferon,5/124,146/28564,4.50125779088474e-4,0.04310775531485281,0.03836880971126578,69550/17472/100702/16161/21822,5
GO:0050482,arachidonic acid secretion,3/124,35/28564,4.7215504178371097e-4,0.04310775531485281,0.03836880971126578,12062/13491/18784,3
GO:1903963,arachidonate transport,3/124,35/28564,4.7215504178371097e-4,0.04310775531485281,0.03836880971126578,12062/13491/18784,3
GO:0042832,defense response to protozoan,3/124,39/28564,6.509983867454891e-4,0.054536606136247,0.04854125778195963,17472/100702/60440,3
GO:0015711,organic anion transport,8/124,437/28564,6.610500717192643e-4,0.054536606136247,0.04854125778195963,12062/13491/12140/18784/228993/20528/117591/11989,8
GO:0006026,aminoglycan catabolic process,3/124,40/28564,7.015609424702615e-4,0.054536606136247,0.04854125778195963,81600/12655/12659,3
GO:0070588,calcium ion transmembrane transport,7/124,339/28564,7.168009568838599e-4,0.054536606136247,0.04854125778195963,23796/12290/13491/118454/69563/18823/19229,7
GO:0000050,urea cycle,2/124,10/28564,8.222810041932495e-4,0.055452622879330705,0.049356574465721226,109900/227231,2
GO:1903589,positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,2/124,10/28564,8.222810041932495e-4,0.055452622879330705,0.049356574465721226,23796/14181,2
GO:0001562,response to protozoan,3/124,44/28564,9.28622430093704e-4,0.055452622879330705,0.049356574465721226,17472/100702/60440,3
GO:0046006,regulation of activated T cell proliferation,3/124,44/28564,9.28622430093704e-4,0.055452622879330705,0.049356574465721226,60533/50723/16161,3
GO:0008611,ether lipid biosynthetic process,2/124,11/28564,0.0010021558351686272,0.055452622879330705,0.049356574465721226,232889/18784,2
GO:0019627,urea metabolic process,2/124,11/28564,0.0010021558351686272,0.055452622879330705,0.049356574465721226,109900/227231,2
GO:0046504,glycerol ether biosynthetic process,2/124,11/28564,0.0010021558351686272,0.055452622879330705,0.049356574465721226,232889/18784,2
GO:0071941,nitrogen cycle metabolic process,2/124,11/28564,0.0010021558351686272,0.055452622879330705,0.049356574465721226,109900/227231,2
GO:0097384,cellular lipid biosynthetic process,2/124,11/28564,0.0010021558351686272,0.055452622879330705,0.049356574465721226,232889/18784,2
GO:0006040,amino sugar metabolic process,3/124,46/28564,0.001057667427245698,0.056802962416195424,0.05055846772963957,81600/12655/12659,3
GO:1901503,ether biosynthetic process,2/124,12/28564,0.0011991727318662443,0.061548762282465905,0.054782549699733306,232889/18784,2
GO:0046486,glycerolipid metabolic process,7/124,374/28564,0.0012668159855653174,0.061548762282465905,0.054782549699733306,11812/227231/53897/211429/232889/329502/18784,7
GO:0014003,oligodendrocyte development,3/124,49/28564,0.0012715964849844704,0.061548762282465905,0.054782549699733306,319903/17136/18823,3
GO:0010001,glial cell differentiation,6/124,274/28564,0.0012808614275650078,0.061548762282465905,0.054782549699733306,319903/17136/230822/18205/226115/18823,6
GO:0042063,gliogenesis,7/124,378/28564,0.001346347130357878,0.06303666307778168,0.05610688176174262,319903/118454/17136/230822/18205/226115/18823,7
GO:0050798,activated T cell proliferation,3/124,52/28564,0.0015109430751929032,0.06897455138255602,0.06139200284468006,60533/50723/16161,3
GO:0009084,glutamine family amino acid biosynthetic process,2/124,14/28564,0.0016440344666973322,0.07321968137047143,0.06517045485444624,109900/71275,2
GO:0051924,regulation of calcium ion transport,6/124,292/28564,0.0017678525866043615,0.07685949578903724,0.06841013518088056,23796/13491/118454/69563/18823/19229,6
GO:0015908,fatty acid transport,4/124,120/28564,0.0018853069248535627,0.07850067665011949,0.06987089683967516,12062/13491/12140/18784,4
GO:0034638,phosphatidylcholine catabolic process,2/124,15/28564,0.0018915825698823973,0.07850067665011949,0.06987089683967516,11812/18784,2
GO:0006022,aminoglycan metabolic process,4/124,121/28564,0.0019432981131296545,0.07885471899054998,0.07018601840168857,81600/12655/16426/12659,4
GO:0048709,oligodendrocyte differentiation,4/124,122/28564,0.0020025127706608326,0.07949105041797132,0.07075239629062531,319903/17136/226115/18823,4
GO:0006677,glycosylceramide metabolic process,2/124,16/28564,0.0021556792581292387,0.08270644610462241,0.07361431531996138,53897/22239,2
GO:0035458,cellular response to interferon-beta,3/124,59/28564,0.0021741015405377195,0.08270644610462241,0.07361431531996138,100702/60440/21822,3
GO:0032309,icosanoid secretion,3/124,60/28564,0.0022813334921365103,0.0850145909518626,0.07566871991103699,12062/13491/18784,3
GO:0046470,phosphatidylcholine metabolic process,3/124,61/28564,0.0023917921990413518,0.08611617536930219,0.076649204340925,11812/232889/18784,3
GO:1903587,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,2/124,17/28564,0.0024361785327116415,0.08611617536930219,0.076649204340925,23796/14181,2
GO:0021782,glial cell development,4/124,129/28564,0.0024523773927731182,0.08611617536930219,0.076649204340925,319903/17136/230822/18823,4
GO:0001952,regulation of cell-matrix adhesion,4/124,130/28564,0.0025218522277854925,0.08688494656483602,0.07733346255612315,230379/11815/12182/19229,4
GO:0007614,short-term memory,2/124,18/28564,0.002732935332813404,0.08943662609518468,0.07960462944080542,13491/20528,2
GO:0042308,negative regulation of protein import into nucleus,2/124,18/28564,0.002732935332813404,0.08943662609518468,0.07960462944080542,11815/17472,2
GO:0042311,vasodilation,3/124,64/28564,0.0027428538123386325,0.08943662609518468,0.07960462944080542,12062/227231/59030,3
GO:0006662,glycerol ether metabolic process,2/124,19/28564,0.003045805530244312,0.09271336250943267,0.08252114585493979,232889/18784,2
GO:0035235,ionotropic glutamate receptor signaling pathway,2/124,19/28564,0.003045805530244312,0.09271336250943267,0.08252114585493979,18823/19229,2
GO:0046485,ether lipid metabolic process,2/124,19/28564,0.003045805530244312,0.09271336250943267,0.08252114585493979,232889/18784,2
GO:0008277,regulation of G protein-coupled receptor signaling pathway,4/124,137/28564,0.0030464412653701863,0.09271336250943267,0.08252114585493979,114230/23796/381853/19144,4
GO:0015909,long-chain fatty acid transport,3/124,67/28564,0.0031241010789631986,0.09351817328175083,0.08323748172423087,12062/13491/18784,3
GO:0032387,negative regulation of intracellular transport,3/124,68/28564,0.003258032052902311,0.09595429884838097,0.08540579778745618,11815/17472/69563,3
GO:0010810,regulation of cell-substrate adhesion,5/124,230/28564,0.0033586503045179017,0.0968760222152546,0.08622619375128443,230379/11815/12182/18073/19229,5
GO:0009064,glutamine family amino acid metabolic process,3/124,69/28564,0.0033954356088588687,0.0968760222152546,0.08622619375128443,109900/227231/71275,3
GO:0006334,nucleosome assembly,3/124,70/28564,0.003536339881812266,0.09826346095074723,0.0874611078042046,50709/319149/97122,3
GO:0030278,regulation of ossification,4/124,143/28564,0.003551691359665562,0.09826346095074723,0.0874611078042046,16840/27047/19229/74499,4
GO:0006816,calcium ion transport,7/124,452/28564,0.0036554586988392216,0.09962488931463312,0.08867287087207791,23796/12290/13491/118454/69563/18823/19229,7
GO:0007160,cell-matrix adhesion,5/124,236/28564,0.0037469019937268746,0.10061533883154813,0.08955443774480333,230379/11815/12182/18073/19229,5
GO:0006541,glutamine metabolic process,2/124,22/28564,0.00407966910380668,0.10787766476872415,0.09601839764968588,109900/227231,2
GO:0071715,icosanoid transport,3/124,74/28564,0.00413550741172546,0.10787766476872415,0.09601839764968588,12062/13491/18784,3
GO:0002043,blood vessel endothelial cell proliferation involved in sprouting angiogenesis,2/124,23/28564,0.00445557007777282,0.11299820780573847,0.10057602631697712,23796/14181,2
GO:0018904,ether metabolic process,2/124,23/28564,0.00445557007777282,0.11299820780573847,0.10057602631697712,232889/18784,2
GO:0050671,positive regulation of lymphocyte proliferation,4/124,157/28564,0.004945698526825253,0.12371021246551933,0.11011043295484053,12182/60533/50723/16161,4
GO:0032946,positive regulation of mononuclear cell proliferation,4/124,160/28564,0.005285910502802514,0.13031524972115593,0.1159893616011211,12182/60533/50723/16161,4
GO:0009615,response to virus,6/124,366/28564,0.005352488351088004,0.13031524972115593,0.1159893616011211,69550/17472/76933/16161/21822/58203,6
GO:0050670,regulation of lymphocyte proliferation,5/124,260/28564,0.005625351346334277,0.1333372838219275,0.11867917577740017,12182/60533/50723/16161/18784,5
GO:0031643,positive regulation of myelination,2/124,26/28564,0.005675158705137163,0.1333372838219275,0.11867917577740017,17136/230822,2
GO:1904062,regulation of monoatomic cation transmembrane transport,6/124,371/28564,0.005709586846774815,0.1333372838219275,0.11867917577740017,23796/13491/118454/69563/18823/19229,6
GO:0034765,regulation of monoatomic ion transmembrane transport,7/124,492/28564,0.005768699573895001,0.1333372838219275,0.11867917577740017,23796/12290/13491/118454/69563/18823/19229,7
GO:0032944,regulation of mononuclear cell proliferation,5/124,264/28564,0.005992962220260569,0.1344608685086582,0.1196792419308055,12182/60533/50723/16161/18784,5
GO:0034368,protein-lipid complex remodeling,2/124,27/28564,0.006111857659484464,0.1344608685086582,0.1196792419308055,11812/18784,2
GO:0034369,plasma lipoprotein particle remodeling,2/124,27/28564,0.006111857659484464,0.1344608685086582,0.1196792419308055,11812/18784,2
GO:0042104,positive regulation of activated T cell proliferation,2/124,27/28564,0.006111857659484464,0.1344608685086582,0.1196792419308055,50723/16161,2
GO:0010876,lipid localization,7/124,500/28564,0.006282975243050661,0.13657991421202983,0.12156533552970201,11812/11815/12062/13491/12140/232889/18784,7
GO:0046823,negative regulation of nucleocytoplasmic transport,2/124,28/28564,0.006563413967314261,0.139956684165178,0.12457088854040174,11815/17472,2
GO:0060294,cilium movement involved in cell motility,4/124,171/28564,0.006666789536154503,0.139956684165178,0.12457088854040174,12290/70897/59030/74469,4
GO:0006650,glycerophospholipid metabolic process,5/124,272/28564,0.006778419849700261,0.139956684165178,0.12457088854040174,11812/211429/232889/329502/18784,5
GO:0034728,nucleosome organization,3/124,89/28564,0.00691212869944405,0.139956684165178,0.12457088854040174,50709/319149/97122,3
GO:0050848,regulation of calcium-mediated signaling,3/124,89/28564,0.00691212869944405,0.139956684165178,0.12457088854040174,12182/13491/19229,3
GO:0002029,desensitization of G protein-coupled receptor signaling pathway,2/124,29/28564,0.007029692542082625,0.139956684165178,0.12457088854040174,23796/381853,2
GO:0034367,protein-containing complex remodeling,2/124,29/28564,0.007029692542082625,0.139956684165178,0.12457088854040174,11812/18784,2
GO:1904064,positive regulation of cation transmembrane transport,4/124,174/28564,0.0070810673365244835,0.139956684165178,0.12457088854040174,23796/13491/118454/18823,4
GO:0014015,positive regulation of gliogenesis,3/124,90/28564,0.007128133421337107,0.139956684165178,0.12457088854040174,118454/17136/18205,3
GO:0070665,positive regulation of leukocyte proliferation,4/124,176/28564,0.0073665009283909975,0.14127388479017142,0.12574328593764036,12182/60533/50723/16161,4
GO:0000272,polysaccharide catabolic process,2/124,30/28564,0.0075105591735401215,0.14127388479017142,0.12574328593764036,81600/12655,2
GO:0022401,negative adaptation of signaling pathway,2/124,30/28564,0.0075105591735401215,0.14127388479017142,0.12574328593764036,23796/381853,2
GO:0046209,nitric oxide metabolic process,3/124,92/28564,0.007572071157734751,0.14127388479017142,0.12574328593764036,109900/227231/19229,3
GO:0001539,cilium or flagellum-dependent cell motility,4/124,178/28564,0.0076594274886237525,0.14127388479017142,0.12574328593764036,12290/70897/59030/74469,4
GO:0060285,cilium-dependent cell motility,4/124,178/28564,0.0076594274886237525,0.14127388479017142,0.12574328593764036,12290/70897/59030/74469,4
GO:0065004,protein-DNA complex assembly,4/124,180/28564,0.007959926426370648,0.1437889867997794,0.12798189636182591,50709/319149/97122/74469,4
GO:0006688,glycosphingolipid biosynthetic process,2/124,31/28564,0.008005880522770322,0.1437889867997794,0.12798189636182591,53897/22239,2
GO:2001057,reactive nitrogen species metabolic process,3/124,94/28564,0.008032024454314073,0.1437889867997794,0.12798189636182591,109900/227231/19229,3
GO:0070663,regulation of leukocyte proliferation,5/124,287/28564,0.008440834804443565,0.14669195318968312,0.13056573224469403,12182/60533/50723/16161/18784,5
GO:0023058,adaptation of signaling pathway,2/124,32/28564,0.008515524117254333,0.14669195318968312,0.13056573224469403,23796/381853,2
GO:0035455,response to interferon-alpha,2/124,32/28564,0.008515524117254333,0.14669195318968312,0.13056573224469403,69550/21822,2
GO:1990806,ligand-gated ion channel signaling pathway,2/124,32/28564,0.008515524117254333,0.14669195318968312,0.13056573224469403,18823/19229,2
GO:0045685,regulation of glial cell differentiation,3/124,97/28564,0.008752259836797059,0.14936099497188252,0.13294135944923424,17136/18205/226115,3
GO:0015718,monocarboxylic acid transport,4/124,186/28564,0.008907632895767756,0.15060497840436965,0.1340485886068754,12062/13491/12140/18784,4
GO:0030148,sphingolipid biosynthetic process,3/124,99/28564,0.00925279312082362,0.15500550677636632,0.13796535565960089,230379/53897/22239,3
GO:0019932,second-messenger-mediated signaling,5/124,295/28564,0.009434083202983652,0.15660578116952864,0.1393897078029355,23796/12182/13491/381853/19229,5
GO:0001818,negative regulation of cytokine production,5/124,296/28564,0.009563656299540575,0.15732645408073054,0.14003115530100188,11815/69550/60533/17472/96875,5
GO:0006672,ceramide metabolic process,3/124,101/28564,0.009769756735418106,0.1592819267756559,0.14177165788990187,230379/53897/22239,3
GO:0019935,cyclic-nucleotide-mediated signaling,3/124,102/28564,0.01003443244678789,0.16214932431712115,0.14432383509865399,23796/381853/19229,3
GO:0006970,response to osmotic stress,3/124,103/28564,0.010303253956964614,0.1650328221527841,0.14689034265515571,12062/19229/20528,3
GO:0002532,production of molecular mediator involved in inflammatory response,3/124,104/28564,0.010576233157835999,0.16793218909746552,0.1494709747890049,11815/81600/12655,3
GO:0008210,estrogen metabolic process,2/124,37/28564,0.011273999261690749,0.1774682987228216,0.1579587555358486,13113/20887,2
GO:0046394,carboxylic acid biosynthetic process,5/124,310/28564,0.011508427586481636,0.1782039870000535,0.15861356772242038,11812/109900/71275/18784/18823,5
GO:0042129,regulation of T cell proliferation,4/124,201/28564,0.011591251372803606,0.1782039870000535,0.15861356772242038,60533/50723/16161/18784,4
GO:0001953,negative regulation of cell-matrix adhesion,2/124,38/28564,0.011866842307682516,0.1782039870000535,0.15861356772242038,230379/11815,2
GO:1901020,negative regulation of calcium ion transmembrane transporter activity,2/124,38/28564,0.011866842307682516,0.1782039870000535,0.15861356772242038,13491/69563,2
GO:0016053,organic acid biosynthetic process,5/124,313/28564,0.011957721845526422,0.1782039870000535,0.15861356772242038,11812/109900/71275/18784/18823,5
GO:0071824,protein-DNA complex subunit organization,4/124,203/28564,0.011984129219482597,0.1782039870000535,0.15861356772242038,50709/319149/97122/74469,4
GO:1904427,positive regulation of calcium ion transmembrane transport,3/124,109/28564,0.012003883023552344,0.1782039870000535,0.15861356772242038,23796/118454/18823,3
GO:0031644,regulation of nervous system process,4/124,204/28564,0.012183735554664238,0.17941533163562015,0.1596917461494192,13491/17136/230822/19229,4
GO:0007340,acrosome reaction,2/124,39/28564,0.012473104141246664,0.18220710529533127,0.1621766130028198,11434/54524,2
GO:0034767,positive regulation of monoatomic ion transmembrane transport,4/124,206/28564,0.012589321900469023,0.18244525230362252,0.16238857990245759,23796/13491/118454/18823,4
GO:0007162,negative regulation of cell adhesion,5/124,318/28564,0.012732832123158233,0.18307205871564514,0.16294647988525746,230379/11815/60533/18784/21923,5
GO:0032642,regulation of chemokine production,3/124,112/28564,0.012911040799213567,0.18418406640128104,0.1639362417268565,11815/81600/12655,3
GO:0009651,response to salt stress,2/124,40/28564,0.013092659046445425,0.1853270962698399,0.16495361540360456,12062/19229,2
GO:0006869,lipid transport,6/124,447/28564,0.01351410201464855,0.18844020879876208,0.16772449552388807,11812/11815/12062/13491/12140/18784,6
GO:0042102,positive regulation of T cell proliferation,3/124,114/28564,0.013537034161084538,0.18844020879876208,0.16772449552388807,60533/50723/16161,3
GO:0071827,plasma lipoprotein particle organization,2/124,41/28564,0.01372538213046843,0.18844020879876208,0.16772449552388807,11812/18784,2
GO:2000463,positive regulation of excitatory postsynaptic potential,2/124,41/28564,0.01372538213046843,0.18844020879876208,0.16772449552388807,13491/19229,2
GO:0030261,chromosome condensation,2/124,42/28564,0.014371149318950376,0.1943831011585436,0.17301407055328952,50709/21973,2
GO:1900181,negative regulation of protein localization to nucleus,2/124,42/28564,0.014371149318950376,0.1943831011585436,0.17301407055328952,11815/17472,2
GO:0071346,cellular response to type II interferon,3/124,118/28564,0.014840233812296152,0.1992519628033292,0.17734768580638746,17472/100702/16161,3
GO:0007204,positive regulation of cytosolic calcium ion concentration,4/124,218/28564,0.015204415246363776,0.20265154919606027,0.18037354698721222,12062/381853/574402/19229,4
GO:0010959,regulation of metal ion transport,6/124,460/28564,0.015360137001401515,0.2032435519170954,0.18090046933763496,23796/13491/118454/69563/18823/19229,6
GO:2000249,regulation of actin cytoskeleton reorganization,2/124,44/28564,0.015701323776133282,0.20626343320301707,0.18358836736349707,18205/19229,2
GO:0032602,chemokine production,3/124,121/28564,0.015862657651635404,0.20689437765633034,0.18414995048214336,11815/81600/12655,3
GO:0071825,protein-lipid complex subunit organization,2/124,45/28564,0.016385486946531566,0.2121978664139478,0.18887041317987863,11812/18784,2
GO:0003341,cilium movement,4/124,224/28564,0.016631195681067076,0.2138631219269611,0.1903526029026506,12290/70897/59030/74469,4
GO:0030279,negative regulation of ossification,2/124,46/28564,0.01708220601559003,0.21812663066061114,0.19414741323570855,19229/74499,2
GO:0002040,sprouting angiogenesis,3/124,128/28564,0.018399275568869305,0.22996212262148172,0.20468179934718844,23796/14181/19229,3
GO:0043949,regulation of cAMP-mediated signaling,2/124,48/28564,0.01851283243447854,0.22996212262148172,0.20468179934718844,23796/381853,2
GO:0048010,vascular endothelial growth factor receptor signaling pathway,2/124,48/28564,0.01851283243447854,0.22996212262148172,0.20468179934718844,16840/19229,2
GO:0090317,negative regulation of intracellular protein transport,2/124,48/28564,0.01851283243447854,0.22996212262148172,0.20468179934718844,11815/17472,2
GO:0050920,regulation of chemotaxis,4/124,232/28564,0.018660308510439927,0.23022786040583318,0.2049183238984299,12182/18205/19229/73710,4
GO:0007215,glutamate receptor signaling pathway,2/124,49/28564,0.019246502049350616,0.2338123178690485,0.2081087328009517,18823/19229,2
GO:0007339,binding of sperm to zona pellucida,2/124,49/28564,0.019246502049350616,0.2338123178690485,0.2081087328009517,11434/12659,2
GO:0046651,lymphocyte proliferation,5/124,354/28564,0.019334972616772358,0.2338123178690485,0.2081087328009517,12182/60533/50723/16161/18784,5
GO:0048259,regulation of receptor-mediated endocytosis,3/124,131/28564,0.019551356791341092,0.23487353619071602,0.20905328868303774,11812/13491/18205,3
GO:0010927,cellular component assembly involved in morphogenesis,3/124,132/28564,0.019944066535816627,0.23552162777626462,0.20963013390589297,17136/230822/22239,3
GO:0043406,positive regulation of MAP kinase activity,3/124,132/28564,0.019944066535816627,0.23552162777626462,0.20963013390589297,13491/18205/19229,3
GO:0045429,positive regulation of nitric oxide biosynthetic process,2/124,50/28564,0.019992252083965507,0.23552162777626462,0.20963013390589297,109900/19229,2
GO:0006644,phospholipid metabolic process,5/124,360/28564,0.02061838548856211,0.23980364268862683,0.2134414159861877,11812/211429/232889/329502/18784,5
GO:0032943,mononuclear cell proliferation,5/124,360/28564,0.02061838548856211,0.23980364268862683,0.2134414159861877,12182/60533/50723/16161/18784,5
GO:0046640,regulation of alpha-beta T cell proliferation,2/124,51/28564,0.02074996562327906,0.23980656473485798,0.2134440168044162,60533/16161,2
GO:0032956,regulation of actin cytoskeleton organization,5/124,362/28564,0.021058286103805092,0.24183918506634025,0.2152531859932146,12182/69550/59030/18205/19229,5
GO:1904407,positive regulation of nitric oxide metabolic process,2/124,52/28564,0.02151952652520249,0.24450022548525055,0.21762169144476098,109900/19229,2
GO:0046467,membrane lipid biosynthetic process,3/124,136/28564,0.02155836676922816,0.24450022548525055,0.21762169144476098,230379/53897/22239,3
GO:0042098,T cell proliferation,4/124,243/28564,0.02169169579880098,0.24450022548525055,0.21762169144476098,60533/50723/16161/18784,4
GO:0046942,carboxylic acid transport,5/124,367/28564,0.022184776042111855,0.24679573487244125,0.21966484962417093,12062/13491/12140/18784/11989,5
GO:0006687,glycosphingolipid metabolic process,2/124,53/28564,0.02230081941618445,0.24679573487244125,0.21966484962417093,53897/22239,2
GO:0031103,axon regeneration,2/124,53/28564,0.02230081941618445,0.24679573487244125,0.21966484962417093,17136/21923,2
GO:0015849,organic acid transport,5/124,369/28564,0.022646141781667566,0.24720308380797135,0.22002741765118336,12062/13491/12140/18784/11989,5
GO:0031589,cell-substrate adhesion,5/124,369/28564,0.022646141781667566,0.24720308380797135,0.22002741765118336,230379/11815/12182/18073/19229,5
GO:0014013,regulation of gliogenesis,3/124,139/28564,0.022814754342613285,0.24720308380797135,0.22002741765118336,118454/17136/18205,3
GO:0051346,negative regulation of hydrolase activity,5/124,370/28564,0.022879146310814433,0.24720308380797135,0.22002741765118336,11812/16426/59030/18788/278507,5
GO:0030100,regulation of endocytosis,4/124,248/28564,0.023163563291836258,0.24880392100525298,0.22145227072814358,11812/13491/18205/50765,4
GO:0050727,regulation of inflammatory response,5/124,377/28564,0.024553827613813063,0.2578723916790524,0.2295238212673413,12182/574402/18784/21923/58203,5
GO:0001662,behavioral fear response,2/124,56/28564,0.02471394772389604,0.2578723916790524,0.2295238212673413,12290/13491,2
GO:0045687,positive regulation of glial cell differentiation,2/124,56/28564,0.02471394772389604,0.2578723916790524,0.2295238212673413,17136/18205,2
GO:0046633,alpha-beta T cell proliferation,2/124,56/28564,0.02471394772389604,0.2578723916790524,0.2295238212673413,60533/16161,2
GO:1903170,negative regulation of calcium ion transmembrane transport,2/124,56/28564,0.02471394772389604,0.2578723916790524,0.2295238212673413,13491/69563,2
GO:0002209,behavioral defense response,2/124,57/28564,0.02554103005300868,0.2634910783999653,0.23452483141151,12290/13491,2
GO:0006826,iron ion transport,2/124,57/28564,0.02554103005300868,0.2634910783999653,0.23452483141151,71775/50765,2
GO:0006887,exocytosis,5/124,382/28564,0.02579721464426673,0.26463884236197216,0.23554641875072638,12290/228993/54524/269589/434246,5
GO:0006665,sphingolipid metabolic process,3/124,147/28564,0.02635644576772778,0.2676031290671477,0.23818483385004682,230379/53897/22239,3
GO:0001895,retina homeostasis,2/124,58/28564,0.026379278878470205,0.2676031290671477,0.23818483385004682,114230/59030,2
GO:0050832,defense response to fungus,2/124,59/28564,0.02722858334646786,0.2731834790695072,0.24315172172901314,18784/58203,2
GO:1901607,alpha-amino acid biosynthetic process,2/124,59/28564,0.02722858334646786,0.2731834790695072,0.24315172172901314,109900/71275,2
GO:0051928,positive regulation of calcium ion transport,3/124,150/28564,0.02775622714161402,0.27567217189300625,0.24536682619634614,23796/118454/18823,3
GO:0031646,positive regulation of nervous system process,2/124,60/28564,0.028088833341444776,0.27567217189300625,0.24536682619634614,17136/230822,2
GO:0035036,sperm-egg recognition,2/124,60/28564,0.028088833341444776,0.27567217189300625,0.24536682619634614,11434/12659,2
GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,2/124,60/28564,0.028088833341444776,0.27567217189300625,0.24536682619634614,23796/381853,2
GO:0051224,negative regulation of protein transport,3/124,151/28564,0.02823148748301871,0.27567217189300625,0.24536682619634614,11815/13491/17472,3
GO:0070661,leukocyte proliferation,5/124,396/28564,0.029491346725307975,0.2848760796761549,0.2535589248976672,12182/60533/50723/16161/18784,5
GO:0001936,regulation of endothelial cell proliferation,3/124,154/28564,0.02968322401514048,0.2848760796761549,0.2535589248976672,23796/16840/14181,3
GO:0010812,negative regulation of cell-substrate adhesion,2/124,62/28564,0.02984173311600184,0.2848760796761549,0.2535589248976672,230379/11815,2
GO:0042596,fear response,2/124,62/28564,0.02984173311600184,0.2848760796761549,0.2535589248976672,12290/13491,2
GO:1904950,negative regulation of establishment of protein localization,3/124,155/28564,0.030175775961874755,0.2848760796761549,0.2535589248976672,11815/13491/17472,3
GO:0099003,vesicle-mediated transport in synapse,4/124,271/28564,0.030707070141346854,0.2848760796761549,0.2535589248976672,12290/13491/20528/54524,4
GO:0006584,catecholamine metabolic process,2/124,63/28564,0.03073416631774508,0.2848760796761549,0.2535589248976672,13491/20887,2
GO:0009712,catechol-containing compound metabolic process,2/124,63/28564,0.03073416631774508,0.2848760796761549,0.2535589248976672,13491/20887,2
GO:0031102,neuron projection regeneration,2/124,63/28564,0.03073416631774508,0.2848760796761549,0.2535589248976672,17136/21923,2
GO:0098815,modulation of excitatory postsynaptic potential,2/124,63/28564,0.03073416631774508,0.2848760796761549,0.2535589248976672,13491/19229,2
GO:0043271,negative regulation of monoatomic ion transport,3/124,157/28564,0.03117381539656556,0.28591614267518006,0.25448465111574226,13491/69563/19229,3
GO:0006898,receptor-mediated endocytosis,4/124,273/28564,0.03142380951493888,0.28591614267518006,0.25448465111574226,11812/13491/18205/50765,4
GO:0031641,regulation of myelination,2/124,64/28564,0.03163711188243563,0.28591614267518006,0.25448465111574226,17136/230822,2
GO:0046173,polyol biosynthetic process,2/124,64/28564,0.03163711188243563,0.28591614267518006,0.25448465111574226,230379/19229,2
GO:0030317,flagellated sperm motility,3/124,158/28564,0.03167929406466587,0.28591614267518006,0.25448465111574226,12290/70897/74469,3
GO:0043270,positive regulation of monoatomic ion transport,4/124,274/28564,0.03178585813968322,0.28591614267518006,0.25448465111574226,23796/13491/118454/18823,4
GO:0071470,cellular response to osmotic stress,2/124,65/28564,0.03255046332271766,0.2891916399091302,0.2574000645758328,12062/20528,2
