gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000111696	23.230762739199317	-0.03288189230816316	0.1663588648089881	0.003364005982839723	0.35735155782476685
ENSMUSG00000000948	574.8290928985884	-0.12401339273934692	0.1939472530749376	0.003430590969313825	0.3588468165962859
ENSMUSG00000035429	69.99503804299869	0.0556992966088136	0.19455544378641365	0.00342055017277801	0.3588468165962859
ENSMUSG00000052776	47.544938439520905	0.04989431729393348	0.18977071363144407	0.0034147092332564174	0.3588468165962859
ENSMUSG00000024109	13328.149540432913	-0.12088806404004039	0.17940881913121617	0.003496018257528577	0.3634627260001853
ENSMUSG00000041607	103369.93996934764	-0.12221792312276034	0.19365680667964358	0.003517859544575972	0.3634627260001853
ENSMUSG00000062561	285.9306279302636	-0.1121519518621559	0.20724529119149696	0.0035279037398320595	0.3634627260001853
ENSMUSG00000040811	3103.7888654583426	0.11812079362546649	0.2016586288480228	0.0035668252446423875	0.36563525582829115
ENSMUSG00000005107	113.91484110636992	0.05261206672706907	0.19017792923694166	0.003613870831807881	0.3667899989788376
ENSMUSG00000042846	2704.601700485484	-0.11569948897470185	0.169870351773173	0.003609556708145526	0.3667899989788376
ENSMUSG00000002012	1270.2014352374986	0.11984228158298857	0.19032122182543898	0.003649799609684536	0.3668048607732959
ENSMUSG00000059540	922.8373493651698	0.1196980435173742	0.19306296293072467	0.0036447729137887453	0.3668048607732959
ENSMUSG00000006930	2935.797875179692	0.11486807631379772	0.20040685977903605	0.003718026864720059	0.37183895990483246
ENSMUSG00000017400	1408.991669669841	0.11650355067936649	0.19070078247060823	0.0038257597971841956	0.3747275081785222
ENSMUSG00000018339	59.860805827980464	0.05102510910905294	0.18665134355559726	0.003851958229754739	0.3747275081785222
ENSMUSG00000041193	135.49590114843778	0.07661096061537243	0.20110782815272224	0.0037827434179145756	0.3747275081785222
ENSMUSG00000041895	1507.7748765696297	-0.11617781109793514	0.17917870139367642	0.0037918792618367786	0.3747275081785222
ENSMUSG00000062078	19283.67078644139	-0.09681180153224916	0.14116860137307857	0.003856575174405823	0.3747275081785222
ENSMUSG00000073489	31.255251806929397	0.039797122221165104	0.17492182998267833	0.0038306762929392916	0.3747275081785222
ENSMUSG00000038884	1275.8488748871764	0.11225304485784467	0.19827119823463035	0.0038797527682106502	0.3752013738389375
ENSMUSG00000020150	307.9180919450386	-0.10125974832461902	0.20313934511453988	0.003920346932073713	0.3773471962505881
ENSMUSG00000043384	20320.932689253532	0.1062053524783316	0.1591202284283511	0.003962663086890793	0.3778721795694653
ENSMUSG00000068323	676.9692590681937	0.11439975837687187	0.18396947514662823	0.003956855963115532	0.3778721795694653
ENSMUSG00000026204	3752.6962718435566	0.10319009154147069	0.15386288079325536	0.003984624902926561	0.37820731370277944
ENSMUSG00000028876	423.10993140298535	0.10218440967678324	0.20101564653097448	0.004040347823674704	0.38172908332248284
ENSMUSG00000026837	925.4015535376373	0.11170335889623687	0.18941221215032714	0.004099617266628867	0.3817669275339838
ENSMUSG00000031775	283.62056128916186	-0.1063909237261904	0.1983435623122185	0.004080512840517959	0.3817669275339838
ENSMUSG00000069516	231.45786574593762	0.10204510599367547	0.19948205611893227	0.004133853180789406	0.3817669275339838
ENSMUSG00000078247	781.3852251712864	-0.10402817264603798	0.19940160410173824	0.004093927147565361	0.3817669275339838
ENSMUSG00000114189	14.196412396376166	0.019563778954045707	0.13064174600042364	0.004133847272736286	0.3817669275339838
ENSMUSG00000034832	3066.702481832914	-0.09822334701243979	0.14923281341851408	0.004221444807985987	0.38810789889385067
ENSMUSG00000097767	1104.5176528989457	0.09618939664170936	0.19887831038202738	0.004260449064566284	0.3899452085791873
ENSMUSG00000027966	189.68748927346223	0.06958540512602095	0.19300084289564443	0.004316771884837579	0.39160379284486746
ENSMUSG00000050069	186.59509117605973	0.07195861660068595	0.19400593460002022	0.004309581631717673	0.39160379284486746
ENSMUSG00000000204	24.268161843590942	0.013456396455937592	0.10911220653967098	0.004527156310323045	0.3987701273262357
ENSMUSG00000002881	1891.7162045775121	-0.10382762563151485	0.16818020536278278	0.004516243787945099	0.3987701273262357
ENSMUSG00000028125	439.7659818337089	0.1061844523848581	0.18272347619347526	0.004500669485666203	0.3987701273262357
ENSMUSG00000038777	1282.1473419379045	0.10395358179023953	0.16664105681571206	0.004458191087582108	0.3987701273262357
ENSMUSG00000057457	185.07133587173595	-0.08805574319115993	0.19645299666292548	0.004468632015502962	0.3987701273262357
ENSMUSG00000063239	11063.431405708992	-0.10331877496974745	0.19023111007900212	0.004526353609202667	0.3987701273262357
ENSMUSG00000071847	835.6252806014778	-0.10555487348075583	0.17657622549125843	0.004531920771974096	0.3987701273262357
ENSMUSG00000090667	12.46138983625432	0.01704503206991691	0.12180197052153494	0.004596153285295696	0.40134361937645074
ENSMUSG00000092368	170.37013141296725	-0.08534061505822763	0.19478046872482704	0.004600319508021945	0.40134361937645074
ENSMUSG00000031647	2600.3395549572633	-0.09378184205325062	0.14786824364551895	0.004637190711347389	0.40284611849171265
ENSMUSG00000070000	1212.9030667952588	0.10070210597569898	0.16452070036795832	0.004700296108154743	0.40660536206493053
ENSMUSG00000023868	3744.326033649216	-0.0982418413737542	0.15890765455809655	0.004733340904400505	0.4077435093362149
ENSMUSG00000033249	182.88537496785239	0.08351365099172203	0.19276155013312668	0.00477850967434643	0.4099121562487469
ENSMUSG00000073680	2772.967162035881	-0.09780977549783691	0.15939800224703088	0.004802365399494236	0.41024206425179505
