ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0047498,calcium-dependent phospholipase A2 activity,4/123,16/28171,6.047185667711429e-7,1.9048634853291002e-4,1.6295574009832906e-4,211429/232889/329502/18784,4
GO:0008061,chitin binding,3/123,11/28171,1.3063580167529585e-5,0.0015225092360415479,0.001302464041525936,81600/12655/12659,3
GO:0004623,phospholipase A2 activity,4/123,34/28171,1.4500087962300457e-5,0.0015225092360415479,0.001302464041525936,211429/232889/329502/18784,4
GO:0005544,calcium-dependent phospholipid binding,4/123,53/28171,8.58763818223947e-5,0.006762765068513582,0.005785356249087643,211429/232889/329502/54524,4
GO:0016798,"hydrolase activity, acting on glycosyl bonds",5/123,137/28171,3.4495747196048183e-4,0.021732320733510356,0.018591392173028076,230379/12182/81600/12655/12659,5
GO:0038024,cargo receptor activity,4/123,82/28171,4.6530941736730544e-4,0.024428744411783537,0.020898107165970212,71395/19039/96875/50765,4
GO:0047499,calcium-independent phospholipase A2 activity,2/123,10/28171,8.316417734197716e-4,0.0308829077932982,0.026419463308552518,232889/18784,2
GO:0004620,phospholipase activity,4/123,96/28171,8.432389004418291e-4,0.0308829077932982,0.026419463308552518,211429/232889/329502/18784,4
GO:0005044,scavenger receptor activity,3/123,43/28171,8.823687940942343e-4,0.0308829077932982,0.026419463308552518,71395/19039/96875,3
GO:0019911,structural constituent of myelin sheath,2/123,11/28171,0.0010135480385869363,0.031393843039726754,0.02685655411251479,230822/18823,2
GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",4/123,103/28171,0.0010962929315460137,0.031393843039726754,0.02685655411251479,230379/81600/12655/12659,4
GO:0008191,metalloendopeptidase inhibitor activity,2/123,14/28171,0.001662643511812968,0.04141198447715981,0.035426793738188515,69550/278507,2
GO:0004857,enzyme inhibitor activity,7/123,392/28171,0.0017090660260415161,0.04141198447715981,0.035426793738188515,11812/69550/71775/16426/69563/18788/278507,7
GO:0016298,lipase activity,4/123,127/28171,0.0023650978097863895,0.05321470072019376,0.04552368716581321,211429/232889/329502/18784,4
GO:0004622,lysophospholipase activity,2/123,21/28171,0.003760993580299524,0.07898086518629001,0.06756591975836339,211429/232889,2
GO:0005201,extracellular matrix structural constituent,4/123,148/28171,0.004095056154127134,0.08062141803437796,0.06896936680635174,140703/23876/18073/21923,4
GO:0005525,GTP binding,6/123,361/28171,0.005148439667648991,0.08366378663308804,0.07157202799689404,17472/100702/50709/60440/21822/73710,6
GO:0005543,phospholipid binding,7/123,480/28171,0.005211037101950856,0.08366378663308804,0.07157202799689404,227231/211429/232889/329502/18784/54524/434246,7
GO:0005355,glucose transmembrane transporter activity,2/123,25/28171,0.005311986452894479,0.08366378663308804,0.07157202799689404,20528/117591,2
GO:0015149,hexose transmembrane transporter activity,2/123,25/28171,0.005311986452894479,0.08366378663308804,0.07157202799689404,20528/117591,2
GO:0052689,carboxylic ester hydrolase activity,4/123,165/28171,0.006004214374272169,0.087999581129876,0.07528117884460572,211429/232889/329502/18784,4
GO:0015145,monosaccharide transmembrane transporter activity,2/123,27/28171,0.006179759173851493,0.087999581129876,0.07528117884460572,20528/117591,2
GO:0051119,sugar transmembrane transporter activity,2/123,28/28171,0.006636226986486578,0.087999581129876,0.07528117884460572,20528/117591,2
GO:0019001,guanyl nucleotide binding,6/123,385/28171,0.00698409374046635,0.087999581129876,0.07528117884460572,17472/100702/50709/60440/21822/73710,6
GO:0032561,guanyl ribonucleotide binding,6/123,385/28171,0.00698409374046635,0.087999581129876,0.07528117884460572,17472/100702/50709/60440/21822/73710,6
GO:0072341,modified amino acid binding,3/123,92/28171,0.0076904757548121325,0.09317307164483929,0.07970695519157514,227231/54524/434246,3
GO:0030246,carbohydrate binding,5/123,283/28171,0.008157546294382876,0.09517137343446688,0.08141644644686225,11434/12655/17136/96875/74499,5
GO:0015144,carbohydrate transmembrane transporter activity,2/123,38/28171,0.011996595452381206,0.13496169883928857,0.1154559562334432,20528/117591,2
GO:0004866,endopeptidase inhibitor activity,4/123,205/28171,0.012622734732161415,0.1371090151941671,0.11729292527888649,69550/16426/18788/278507,4
GO:0043394,proteoglycan binding,2/123,43/28171,0.015192981125652212,0.15016121991907141,0.12845872113377538,18073/21923,2
GO:0030414,peptidase inhibitor activity,4/123,217/28171,0.015258057812709868,0.15016121991907141,0.12845872113377538,69550/16426/18788/278507,4
GO:0004867,serine-type endopeptidase inhibitor activity,3/123,119/28171,0.015406942585982339,0.15016121991907141,0.12845872113377538,16426/18788/278507,3
GO:0031406,carboxylic acid binding,4/123,220/28171,0.015967026292399995,0.15016121991907141,0.12845872113377538,11812/227231/12140/17136,4
GO:0061135,endopeptidase regulator activity,4/123,221/28171,0.016207877705550565,0.15016121991907141,0.12845872113377538,69550/16426/18788/278507,4
GO:0043177,organic acid binding,4/123,236/28171,0.020096971134750084,0.18087274021275077,0.15473156723296305,11812/227231/12140/17136,4
GO:0019955,cytokine binding,3/123,135/28171,0.021463219093640424,0.1878031670693537,0.1606603534494722,16161/74499/278507,3
GO:0008528,G protein-coupled peptide receptor activity,3/123,140/28171,0.023586391948481514,0.2008030665884237,0.17178140366461644,23796/12062/381853,3
GO:0019838,growth factor binding,3/123,146/28171,0.0262793441914674,0.21784193211347974,0.18635767626082148,14181/18205/278507,3
GO:0030527,structural constituent of chromatin,2/123,59/28171,0.027517269707705135,0.21802024004176687,0.18651021370323248,50709/97122,2
GO:0001653,peptide receptor activity,3/123,149/28171,0.02768510984657357,0.21802024004176687,0.18651021370323248,23796/12062/381853,3
GO:0008146,sulfotransferase activity,2/123,61/28171,0.02926605438297577,0.22484895440578945,0.19235198772892934,53897/20887,2
GO:0005504,fatty acid binding,2/123,62/28171,0.030156722511699003,0.22617541883774253,0.1934867409271916,11812/12140,2
GO:0061134,peptidase regulator activity,4/123,276/28171,0.033098976884118864,0.24246924926738236,0.20742565685029202,69550/16426/18788/278507,4
GO:0001786,phosphatidylserine binding,2/123,68/28171,0.035721737634510094,0.2477321877718735,0.21192795344895446,54524/434246,2
GO:0003924,GTPase activity,4/123,295/28171,0.040659639745825,0.2477321877718735,0.21192795344895446,17472/100702/60440/21822,4
GO:0031698,beta-2 adrenergic receptor binding,1/123,10/28171,0.04282067729286698,0.2477321877718735,0.21192795344895446,12062,1
GO:0062061,TAP complex binding,1/123,10/28171,0.04282067729286698,0.2477321877718735,0.21192795344895446,15015,1
GO:0101021,estrogen 2-hydroxylase activity,1/123,10/28171,0.04282067729286698,0.2477321877718735,0.21192795344895446,13113,1
GO:0102545,phosphatidyl phospholipase B activity,1/123,10/28171,0.04282067729286698,0.2477321877718735,0.21192795344895446,232889,1
GO:0008331,high voltage-gated calcium channel activity,1/123,11/28171,0.04700139021829475,0.2477321877718735,0.21192795344895446,12290,1
GO:0008970,phospholipase A1 activity,1/123,11/28171,0.04700139021829475,0.2477321877718735,0.21192795344895446,211429,1
GO:0043208,glycosphingolipid binding,1/123,11/28171,0.04700139021829475,0.2477321877718735,0.21192795344895446,17136,1
GO:0050135,NAD(P)+ nucleosidase activity,1/123,11/28171,0.04700139021829475,0.2477321877718735,0.21192795344895446,12182,1
GO:0050294,steroid sulfotransferase activity,1/123,11/28171,0.04700139021829475,0.2477321877718735,0.21192795344895446,20887,1
GO:0050656,3'-phosphoadenosine 5'-phosphosulfate binding,1/123,11/28171,0.04700139021829475,0.2477321877718735,0.21192795344895446,20887,1
GO:0061809,"NAD+ nucleotidase, cyclic ADP-ribose generating",1/123,11/28171,0.04700139021829475,0.2477321877718735,0.21192795344895446,12182,1
GO:0070181,small ribosomal subunit rRNA binding,1/123,11/28171,0.04700139021829475,0.2477321877718735,0.21192795344895446,12696,1
GO:0046982,protein heterodimerization activity,4/123,313/28171,0.04865629213245067,0.2477321877718735,0.21192795344895446,12062/54524/21973/73710,4
GO:0016782,"transferase activity, transferring sulphur-containing groups",2/123,81/28171,0.04899267091021634,0.2477321877718735,0.21192795344895446,53897/20887,2
GO:0003953,NAD+ nucleosidase activity,1/123,12/28171,0.05116399068005428,0.2477321877718735,0.21192795344895446,12182,1
GO:0004000,adenosine deaminase activity,1/123,12/28171,0.05116399068005428,0.2477321877718735,0.21192795344895446,58203,1
GO:0005347,ATP transmembrane transporter activity,1/123,12/28171,0.05116399068005428,0.2477321877718735,0.21192795344895446,228993,1
GO:0035251,UDP-glucosyltransferase activity,1/123,12/28171,0.05116399068005428,0.2477321877718735,0.21192795344895446,22239,1
GO:0039706,co-receptor binding,1/123,12/28171,0.05116399068005428,0.2477321877718735,0.21192795344895446,50765,1
GO:1901338,catecholamine binding,1/123,12/28171,0.05116399068005428,0.2477321877718735,0.21192795344895446,13491,1
GO:0016840,carbon-nitrogen lyase activity,1/123,13/28171,0.05530855650790201,0.2477321877718735,0.21192795344895446,109900,1
GO:0033691,sialic acid binding,1/123,13/28171,0.05530855650790201,0.2477321877718735,0.21192795344895446,17136,1
GO:0043121,neurotrophin binding,1/123,13/28171,0.05530855650790201,0.2477321877718735,0.21192795344895446,18205,1
GO:0055102,lipase inhibitor activity,1/123,13/28171,0.05530855650790201,0.2477321877718735,0.21192795344895446,11812,1
GO:0061459,L-arginine transmembrane transporter activity,1/123,13/28171,0.05530855650790201,0.2477321877718735,0.21192795344895446,11989,1
GO:0004862,cAMP-dependent protein kinase inhibitor activity,1/123,14/28171,0.059435165199908324,0.2477321877718735,0.21192795344895446,381853,1
GO:0008271,secondary active sulfate transmembrane transporter activity,1/123,14/28171,0.059435165199908324,0.2477321877718735,0.21192795344895446,55961,1
GO:0016595,glutamate binding,1/123,14/28171,0.059435165199908324,0.2477321877718735,0.21192795344895446,227231,1
GO:0042043,neurexin family protein binding,1/123,14/28171,0.059435165199908324,0.2477321877718735,0.21192795344895446,269589,1
GO:0051378,serotonin binding,1/123,14/28171,0.059435165199908324,0.2477321877718735,0.21192795344895446,13491,1
GO:0033293,monocarboxylic acid binding,2/123,91/28171,0.06022018514495315,0.2477321877718735,0.21192795344895446,11812/12140,2
GO:0030594,neurotransmitter receptor activity,2/123,93/28171,0.06256258105816534,0.2477321877718735,0.21192795344895446,13491/19229,2
GO:0008603,cAMP-dependent protein kinase regulator activity,1/123,15/28171,0.06354389392386373,0.2477321877718735,0.21192795344895446,381853,1
GO:0005165,neurotrophin receptor binding,1/123,16/28171,0.06763481951867023,0.2477321877718735,0.21192795344895446,18205,1
GO:0005243,gap junction channel activity,1/123,16/28171,0.06763481951867023,0.2477321877718735,0.21192795344895446,118454,1
GO:0005402,carbohydrate:monoatomic cation symporter activity,1/123,16/28171,0.06763481951867023,0.2477321877718735,0.21192795344895446,20528,1
GO:0015116,sulfate transmembrane transporter activity,1/123,16/28171,0.06763481951867023,0.2477321877718735,0.21192795344895446,55961,1
GO:0016646,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",1/123,16/28171,0.06763481951867023,0.2477321877718735,0.21192795344895446,71275,1
GO:0016725,"oxidoreductase activity, acting on CH or CH2 groups",1/123,16/28171,0.06763481951867023,0.2477321877718735,0.21192795344895446,13113,1
GO:0042813,Wnt receptor activity,1/123,16/28171,0.06763481951867023,0.2477321877718735,0.21192795344895446,18073,1
GO:0048019,receptor antagonist activity,1/123,16/28171,0.06763481951867023,0.2477321877718735,0.21192795344895446,278507,1
GO:0005346,purine ribonucleotide transmembrane transporter activity,1/123,18/28171,0.0757635670403457,0.2538839906211093,0.21719064861822548,228993,1
GO:0008301,"DNA binding, bending",1/123,18/28171,0.0757635670403457,0.2538839906211093,0.21719064861822548,21973,1
GO:0015373,monoatomic anion:sodium symporter activity,1/123,18/28171,0.0757635670403457,0.2538839906211093,0.21719064861822548,55961,1
GO:0015929,hexosaminidase activity,1/123,18/28171,0.0757635670403457,0.2538839906211093,0.21719064861822548,12655,1
GO:0046527,glucosyltransferase activity,1/123,18/28171,0.0757635670403457,0.2538839906211093,0.21719064861822548,22239,1
GO:0097001,ceramide binding,1/123,18/28171,0.0757635670403457,0.2538839906211093,0.21719064861822548,17136,1
GO:0101020,estrogen 16-alpha-hydroxylase activity,1/123,18/28171,0.0757635670403457,0.2538839906211093,0.21719064861822548,13113,1
GO:0004970,ionotropic glutamate receptor activity,1/123,19/28171,0.07980154101306747,0.2538839906211093,0.21719064861822548,19229,1
