ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0033270,paranode region of axon,2/46,16/28585,2.9967575693518587e-4,0.02247568177013894,0.016718752755331422,118454/230822,2
GO:0044304,main axon,2/46,87/28585,0.00868876150710154,0.15233632010227013,0.1133168416199343,118454/230822,2
GO:0000786,nucleosome,2/46,119/28585,0.015785165421674827,0.15233632010227013,0.1133168416199343,50709/319149,2
GO:0042824,MHC class I peptide loading complex,1/46,15/28585,0.02387429037510691,0.15233632010227013,0.1133168416199343,15015,1
GO:0044815,DNA packaging complex,2/46,151/28585,0.02465001664348304,0.15233632010227013,0.1133168416199343,50709/319149,2
GO:0062023,collagen-containing extracellular matrix,3/46,390/28585,0.02482378734310692,0.15233632010227013,0.1133168416199343,23876/27047/96875,3
GO:0043220,Schmidt-Lanterman incisure,1/46,16/28585,0.02544593134965223,0.15233632010227013,0.1133168416199343,230822,1
GO:0033116,endoplasmic reticulum-Golgi intermediate compartment membrane,1/46,17/28585,0.027015096779240633,0.15233632010227013,0.1133168416199343,107770,1
GO:0043235,receptor complex,3/46,419/28585,0.029828553983447616,0.15233632010227013,0.1133168416199343,14573/16161/381924,3
GO:0005847,mRNA cleavage and polyadenylation specificity factor complex,1/46,19/28585,0.030146016248997154,0.15233632010227013,0.1133168416199343,52670,1
GO:0005922,connexin complex,1/46,20/28585,0.03170777789754908,0.15233632010227013,0.1133168416199343,118454,1
GO:0043218,compact myelin,1/46,21/28585,0.033267079217931594,0.15233632010227013,0.1133168416199343,230822,1
GO:0005849,mRNA cleavage factor complex,1/46,23/28585,0.03637831602804198,0.15233632010227013,0.1133168416199343,52670,1
GO:0005797,Golgi medial cisterna,1/46,24/28585,0.037930259080444007,0.15233632010227013,0.1133168416199343,15015,1
GO:0032398,MHC class Ib protein complex,1/46,25/28585,0.03947975693003947,0.15233632010227013,0.1133168416199343,15015,1
GO:0042612,MHC class I protein complex,1/46,25/28585,0.03947975693003947,0.15233632010227013,0.1133168416199343,15015,1
GO:0005640,nuclear outer membrane,1/46,26/28585,0.04102681334394809,0.15233632010227013,0.1133168416199343,19225,1
GO:0098802,plasma membrane signaling receptor complex,2/46,201/28585,0.041599495810979804,0.15233632010227013,0.1133168416199343,16161/381924,2
GO:0034361,very-low-density lipoprotein particle,1/46,27/28585,0.04257143208361591,0.15233632010227013,0.1133168416199343,11812,1
GO:0034385,triglyceride-rich plasma lipoprotein particle,1/46,27/28585,0.04257143208361591,0.15233632010227013,0.1133168416199343,11812,1
